,Tweets,clean_tweet,polarity,subjectivity,,Product,,,,,
17-05-2020 15:53,"b'RT @TheDMVDailyy: @Verizon Beltsville, MD area is experiencing an outage of service. How can you help?'",Beltsville area experiencing outage service help,0,0,,0,,,,,
17-05-2020 15:53,"b""@Tmann72687526 @jefcon1776 @Verizon I don't want Trump, and he's got zero chance of winning. Watching them drag him\xe2\x80\xa6 https://t.co/WHvYBFaKPR""",want Trump zero chance winning Watching them drag https WHvYBFaKPR,0,0,,0,,,,,
17-05-2020 15:52,"b""@Tmann72687526 @jefcon1776 @Verizon What part of red states are welfare states don't you get? Every red city is a w\xe2\x80\xa6 https://t.co/Z2Nj5zpXaY""",What part states welfare states Every city https zpXaY,0,0,,0,,,,,
17-05-2020 15:49,b'@ACitizenOfGlobe @jefcon1776 @Verizon Self defense does not include the murder of the helpless and defenseless.',Self defense does include murder helpless defenseless,0,0.1,,0,,,,,
17-05-2020 15:48,b'@ACitizenOfGlobe @jefcon1776 @Verizon Florida is a welfare state? \nTexas? \nOklahoma? \nHuh???',Florida welfare state nTexas nOklahoma nHuh,0,0,,0,,,,,
17-05-2020 15:48,"b'RT @ITSPmagazine: One more misconception discussed, on @ITSPmagazine \n8 to go.\n\n#SMBs\xe2\x80\x99 Top Ten #CyberSecurity Misconceptions\nEpisode 2: My\xe2\x80\xa6'",more misconception discussed SMBs CyberSecurity Misconceptions nEpisode,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 15:48,b'@ACitizenOfGlobe @jefcon1776 @Verizon Tell us how we will pay for that. \nWhy should I pay for your healthcare and e\xe2\x80\xa6 https://t.co/YZN7mWPuhQ',Tell will that nWhy should your healthcare https mWPuhQ,-0.216666667,0.6,,-0.13,,,,,
17-05-2020 15:47,b'@Tmann72687526 @jefcon1776 @Verizon Your Brain is soooo very broken.',Your Brain soooo very broken,0,0,,0,,,,,
17-05-2020 15:46,"b""@ACitizenOfGlobe @jefcon1776 @Verizon Biden doesn't know what day it is or what office he's running for! \nAre you f\xe2\x80\xa6 https://t.co/EjVY1mFsXS""",Biden doesn know what what office running nAre https EjVY mFsXS,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 15:46,"b'@Tmann72687526 @jefcon1776 @Verizon There you go, abortion is self defense. All self defense is legal, per the Constitution.'",There abortion self defense self defense legal Constitution,-0.05,0.4,,-0.02,,,,,
17-05-2020 15:45,b'@Tmann72687526 @jefcon1776 @Verizon Webster Definition of Disabled:  Having a physical or mental condition that lim\xe2\x80\xa6 https://t.co/292lzGhrOA',Webster Definition Disabled Having physical mental condition that https lzGhrOA,0.416666667,0.75,,0.3125,,,,,
17-05-2020 15:43,"b'@ACitizenOfGlobe @jefcon1776 @Verizon And yes, I believe everyone, when legal, has the right and should exercise the right to self defense.'",believe everyone when legal right should exercise right self defense,0,0,,0,,,,,
17-05-2020 15:42,"b'@Tmann72687526 @jefcon1776 @Verizon Democrats want healthcare for all, education for all, clean air/water, higher w\xe2\x80\xa6 https://t.co/9hZh7AtizQ'",Democrats want healthcare education clean water higher https AtizQ,-0.166666667,0.066666667,,-0.011111111,,,,,
17-05-2020 15:42,"b""@ACitizenOfGlobe @jefcon1776 @Verizon No I'm not. I actually have a sprained ankle as we speak. \nI haven't missed a\xe2\x80\xa6 https://t.co/IBQvAhw8XQ""",actually have sprained ankle speak haven missed https IBQvAhw,0,0,,0,,,,,
17-05-2020 15:41,"b""@Verizon That's ok, I,don't need any more junk mail.   I'll contact you if I need  help!,\nThank you,\n\nTRUMP 2020""",That need more junk mail contact need help nThank nTRUMP,0.45,0.85,,0.3825,,,,,
17-05-2020 15:41,"b""@Tmann72687526 @jefcon1776 @Verizon Trump &amp; staff will be in prison. Biden's already promised no pardons.""",Trump staff will prison Biden already promised pardons,0.45,0.85,,0.3825,,,,,
17-05-2020 15:41,b'So thanks @Verizon pretty sure you know since our phones are paid off and all you all the sudden make our phones cr\xe2\x80\xa6 https://t.co/pl8BcFolAP',thanks pretty sure know since phones paid sudden make phones https BcFolAP,0,0,,0,,,,,
17-05-2020 15:40,"b'@Verizon Beltsville, MD area is experiencing an outage of service. How can you help?'",Beltsville area experiencing outage service help,0.183333333,0.416666667,,0.076388889,,,,,
17-05-2020 15:40,"b""@Tmann72687526 @jefcon1776 @Verizon You are disabled until you recover. Derp!!! Men telling women there's nothing t\xe2\x80\xa6 https://t.co/qNn6Ivacd4""",disabled until recover Derp telling women there nothing https Ivacd,-0.166666667,0.066666667,,-0.011111111,,,,,
17-05-2020 15:38,"b""@ACitizenOfGlobe @jefcon1776 @Verizon Who's the one getting ready to see treason charges for half his staff and pos\xe2\x80\xa6 https://t.co/wF2F9b1uBs""",getting ready treason charges half staff https,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 15:37,b'RT @Verizon: CHANCE\xf0\x9f\x99\x8cTHE\xf0\x9f\x99\x8cRAPPER! HUGE thanks to @ChanceTheRapper for a \xf0\x9f\x94\xa5 performance in support of small businesses on #PayItForwardLIVE. No\xe2\x80\xa6',CHANCE cTHE cRAPPER HUGE thanks performance support small businesses PayItForwardLIVE,-0.25,0.4,,-0.1,,,,,
17-05-2020 15:36,b'@ACitizenOfGlobe @jefcon1776 @Verizon I can twist a fucking ankle and not perform the same as before the twisting!\xe2\x80\xa6 https://t.co/Bjg9expAEg',twist fucking ankle perform same before twisting https expAEg,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 15:34,b'@Verizon @chancetherapper https://t.co/MvXSXcfKA1 CHECK OUT MY SINGLE \xe2\x80\x9cSTUNT\xe2\x80\x9dN\xe2\x80\x9d\n\xf0\x9f\x94\xa5\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbe\xf0\x9f\x8f\x82 https://t.co/HjjHZRq1UY',https MvXSXcfKA CHECK SINGLE cSTUNT https HjjHZRq,0,0.033333333,,0,,,,,
17-05-2020 15:34,"b""@Tmann72687526 @jefcon1776 @Verizon Trump vs Obama. If you think the former is the better man, you've said all anyo\xe2\x80\xa6 https://t.co/HoyA184yUm""",Trump Obama think former better said anyo https HoyA,0,0,,0,,,,,
17-05-2020 15:34,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon If I were to vote I might just consid\xe2\x80\xa6 https://t.co/HHpwastFDX',were vote might just consid https HHpwastFDX,0,0,,0,,,,,
17-05-2020 15:33,b'RT @Verizon: CHANCE\xf0\x9f\x99\x8cTHE\xf0\x9f\x99\x8cRAPPER! HUGE thanks to @ChanceTheRapper for a \xf0\x9f\x94\xa5 performance in support of small businesses on #PayItForwardLIVE. No\xe2\x80\xa6',CHANCE cTHE cRAPPER HUGE thanks performance support small businesses PayItForwardLIVE,0,0,,0,,,,,
17-05-2020 15:33,"b""@Tmann72687526 @jefcon1776 @Verizon Am  I able to function like I was before I was pregnant? No, I'm disabled. Preg\xe2\x80\xa6 https://t.co/DtMVFqy6vo""",able function like before pregnant disabled Preg https DtMVFqy,0,0,,0,,,,,
17-05-2020 15:32,b'RT @Verizon: CHANCE\xf0\x9f\x99\x8cTHE\xf0\x9f\x99\x8cRAPPER! HUGE thanks to @ChanceTheRapper for a \xf0\x9f\x94\xa5 performance in support of small businesses on #PayItForwardLIVE. No\xe2\x80\xa6',CHANCE cTHE cRAPPER HUGE thanks performance support small businesses PayItForwardLIVE,0,0,,0,,,,,
17-05-2020 15:32,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon No waste of time is taking to a block\xe2\x80\xa6 https://t.co/YUccfsoaiF',waste time taking block https YUccfsoaiF,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 15:31,b'@ACitizenOfGlobe @jefcon1776 @Verizon Never mind. I somehow missed the blue wave thing. You are disabled. My apolog\xe2\x80\xa6 https://t.co/tdnCecclWM',Never mind somehow missed blue wave thing disabled apolog https tdnCecclWM,-0.9,1,,-0.9,,,,,
17-05-2020 15:31,"b'@DanielNewman @verizon I don\xe2\x80\x99t know the whole story, but I have had worse. Unpleasant doesn\xe2\x80\x99t mean zero help to cus\xe2\x80\xa6 https://t.co/K2afnpBRUn'",know whole story have worse Unpleasant doesn mean zero help https afnpBRUn,0.183333333,0.416666667,,0.076388889,,,,,
17-05-2020 15:30,b'@elbertsungonno @Verizon @Roblox Same',Same,-0.2,0.55,,-0.11,,,,,
17-05-2020 15:30,"b'RT @deshaunwatson: Small businesses need us now more than ever. I\xe2\x80\x99m supporting local spots by ordering to-go, shopping local online, and bu\xe2\x80\xa6'",Small businesses need more than ever supporting local spots ordering shopping local online,0,0,,0,,,,,
17-05-2020 15:30,b'RT @ms_lewis_nia: I needed every bit of that concert \xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f Thanks @chancetherapper @RealCottontale @Verizon https://t.co/HOi6C48kM7',needed every that concert Thanks https,-0.096428571,0.532142857,,-0.051313776,,,,,
17-05-2020 15:30,"b""RT @Verizon: TONIGHT: We're bringing you some good music for a good cause! Tune in #PayItForwardLIVE to see country stars @KeithUrban, @Kel\xe2\x80\xa6""",TONIGHT bringing some good music good cause Tune PayItForwardLIVE country stars,0,0,,0,,,,,
17-05-2020 15:29,"b""@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon You lost me at you don't vote. #WasteOfTime""",lost vote WasteOfTime,-0.2,0.55,,-0.11,,,,,
17-05-2020 15:29,b'@ACitizenOfGlobe @jefcon1776 @Verizon Then you have no argument. \nHaving 1 leg is a disability.\nMS is a disability.\xe2\x80\xa6 https://t.co/dg0Nyt7kny',Then have argument nHaving disability disability https,0,0,,0,,,,,
17-05-2020 15:28,"b'RT @LionessAlluring: @Verizon @chancetherapper I\xe2\x80\x99m a small business owner, and although this entire pandemic has made earning an income har\xe2\x80\xa6'",small business owner although this entire pandemic made earning income,0,0,,0,,,,,
17-05-2020 15:24,"b""@Tmann72687526 @jefcon1776 @Verizon Shit happens.  If you can't see pregnancy is a disability...I've no words for that.""",Shit happens pregnancy disability words that,0.5,0.625,,0.3125,,,,,
17-05-2020 15:23,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon Deflecting to an assumption of what I\xe2\x80\xa6 https://t.co/rNcOEBiYBU',Deflecting assumption what https rNcOEBiYBU,-0.5,0.5,,-0.25,,,,,
17-05-2020 15:23,"b""@Verizon I'm trying to set up a new phone. Step 1 of your instructions is to turn off my old phone. Step 5 is to us\xe2\x80\xa6 https://t.co/a0KM6cGB6R""",trying phone Step your instructions turn phone Step https,0,0,,0,,,,,
17-05-2020 15:22,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon Not republican and I don\xe2\x80\x99t vote but g\xe2\x80\xa6 https://t.co/7H8lzhJhlf',republican vote https lzhJhlf,0,0,,0,,,,,
17-05-2020 15:22,b'@VerizonNews @Verizon Anyone here who uses Verizon but doesn\xe2\x80\x99t play Roblox? Please reply.',Anyone here uses Verizon doesn play Roblox Please reply,0.2,0.3,,0.06,,,,,
17-05-2020 15:18,b'@ACitizenOfGlobe @jefcon1776 @Verizon How is a perfectly natural event such as pregnancy suddenly a disability? \nYe\xe2\x80\xa6 https://t.co/m8kNEq8Dfe',perfectly natural event such pregnancy suddenly disability https kNEq,0.45,0.85,,0.3825,,,,,
17-05-2020 15:17,"b""@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon I swore there's no way a republican voter\xe2\x80\xa6 https://t.co/Og6DFOOM9w""",swore there republican voter https DFOOM,0.416666667,0.75,,0.3125,,,,,
17-05-2020 15:14,"b""@Tmann72687526 @jefcon1776 @Verizon People make it thru disabilities all the time. Doesn't change the fact they wer\xe2\x80\xa6 https://t.co/uPsnajm3BJ""",People make thru disabilities time Doesn change fact they https uPsnajm,0,0,,0,,,,,
17-05-2020 15:13,"b'@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon I know, the ex game show host and his flu\xe2\x80\xa6 https://t.co/4hCbX1qS3n'",know game show host https hCbX,0,0.066666667,,0,,,,,
17-05-2020 15:12,"b'RT @Verizon: \xe2\x9d\xa4 this tweet for a reminder every Tuesday and Thursday to tune in to our #PayItForwardLIVE livestreams, where big names come t\xe2\x80\xa6'",this tweet reminder every Tuesday Thursday tune PayItForwardLIVE livestreams where names come,1,0.3,,0.3,,,,,
17-05-2020 15:11,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon The experts whose predictions have be\xe2\x80\xa6 https://t.co/8VykeCmiYx',experts whose predictions have https VykeCmiYx,0,0,,0,,,,,
17-05-2020 15:10,"b'@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon I believe the EXPERTS in Pandemics, Dr Br\xe2\x80\xa6 https://t.co/gtJa2sFVKQ'",believe EXPERTS Pandemics https gtJa sFVKQ,0.2,0.2,,0.04,,,,,
17-05-2020 15:10,"b'RT @IoTWorldSeries: \xe2\x80\x9cEveryone needs real-time insights, everyone needs real-time actions and outcomes, and we believe 5G can bring that to\xe2\x80\xa6'",cEveryone needs real time insights everyone needs real time actions outcomes believe bring that,0,0,,0,,,,,
17-05-2020 15:09,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon Men are twice as likely to die as wom\xe2\x80\xa6 https://t.co/OgFN43qRNP',twice likely https OgFN qRNP,-0.1125,0.433333333,,-0.04875,,,,,
17-05-2020 15:09,b'RT @Verizon: CHANCE\xf0\x9f\x99\x8cTHE\xf0\x9f\x99\x8cRAPPER! HUGE thanks to @ChanceTheRapper for a \xf0\x9f\x94\xa5 performance in support of small businesses on #PayItForwardLIVE. No\xe2\x80\xa6',CHANCE cTHE cRAPPER HUGE thanks performance support small businesses PayItForwardLIVE,0,1,,0,,,,,
17-05-2020 15:08,"b'@ACitizenOfGlobe @jefcon1776 @Verizon I know plenty of women, including my wife, who have no problem making it thro\xe2\x80\xa6 https://t.co/wObyFToyEj'",know plenty women including wife have problem making thro https wObyFToyEj,-0.166666667,0.066666667,,-0.011111111,,,,,
17-05-2020 15:06,"b'@Verizon I have been trying for 3 days to get through to customer service. I\xe2\x80\x99m still paying my billl to you, are y\xe2\x80\x99\xe2\x80\xa6 https://t.co/0bqRyilQES'",have been trying days through customer service still paying billl https bqRyilQES,0.65,0.8125,,0.528125,,,,,
17-05-2020 15:05,b'RT @Verizon: It\xe2\x80\x99s the next best thing to being there in person. Congrats Mom-to-be. Thanks for sharing the moment with us too. #babyshower\xe2\x80\xa6',next best thing being there person Congrats Thanks sharing moment with babyshower,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 15:05,"b'@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon I care about them, but dying from a pande\xe2\x80\xa6 https://t.co/jyvMOqHcYx'",care about them dying from pande https jyvMOqHcYx,-0.2,0.55,,-0.11,,,,,
17-05-2020 15:05,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon There won\xe2\x80\x99t be millions dead by the e\xe2\x80\xa6 https://t.co/ApZxxbGkqG',There millions dead https ApZxxbGkqG,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 15:04,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon So you don\xe2\x80\x99t care about them because\xe2\x80\xa6 https://t.co/o60l4e2iGP',care about them because https,0,0,,0,,,,,
17-05-2020 15:04,"b""@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon I get it's complex. No idea what that has\xe2\x80\xa6 https://t.co/rVjPN0DKQW""",complex idea what that https rVjPN DKQW,0.65,0.8125,,0.528125,,,,,
17-05-2020 15:02,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon \xe2\x80\x9cWhy don\xe2\x80\x99t the just leave?\xe2\x80\x9d https://t.co/rWRqxs0lSB',cWhy just leave https rWRqxs,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 14:57,b'@Tmann72687526 @jefcon1776 @Verizon Every pregnancy. 100% of them.',Every pregnancy them,0.65,0.8125,,0.528125,,,,,
17-05-2020 14:56,"b""@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon You're exploiting those women. None of th\xe2\x80\xa6 https://t.co/tXJngNLZme""",exploiting those women None https tXJngNLZme,0.128787879,0.466666667,,0.06010101,,,,,
17-05-2020 14:56,b'Is anyone\xe2\x80\x99s iMessage acting weird? \n\nI don\xe2\x80\x99t like people playin on my phone @Verizon @Apple',anyone iMessage acting weird like people playin phone,0.35,0.3,,0.105,,,,,
17-05-2020 14:56,b'@ACitizenOfGlobe @jefcon1776 @Verizon Disability and death? \nWhat kind of pregnancy are you thinking of?',Disability death nWhat kind pregnancy thinking,0,0,,0,,,,,
17-05-2020 14:54,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon What an interesting turn of events.',What interesting turn events,-0.3125,0.6875,,-0.21484375,,,,,
17-05-2020 14:52,b'@ACitizenOfGlobe @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon So those women don\xe2\x80\x99t matter because t\xe2\x80\xa6 https://t.co/X1r50DDFpU',those women matter because https DDFpU,-0.8,0.8,,-0.64,,,,,
17-05-2020 14:46,b'RT @CAFFREY1_USA: @__CAFFREY__USA @CAFFREY_USA @Yahoo @Verizon @VerizonSupport @AOL @FTC @FCC Past/present/wannabee #aolBLOGGERS +their #in\xe2\x80\xa6',Support Past present wannabee aolBLOGGERS their,0,0.1,,0,,,,,
17-05-2020 14:46,"b""@mikeotg2012 @jefcon1776 @Verizon Sure, all the doctors and scientists are lying. They don't need no damn masks. Th\xe2\x80\xa6 https://t.co/GuBsNEXY9B""",Sure doctors scientists lying They need damn masks https GuBsNEXY,0.416666667,0.75,,0.3125,,,,,
17-05-2020 14:43,b'@almost_a_nerd @MrKeeco @getpeid @oneplus @OnePlus_UK @PeteLau @TMobile @Verizon Not the pro',,-0.25,0.4,,-0.1,,,,,
17-05-2020 14:43,"b""@LogicIsGone @UsagikoNat @Justasimian1 @LauraWhitt32 @jefcon1776 @Verizon Over your head doesn't mean I didn't make\xe2\x80\xa6 https://t.co/l6v5do1MEt""",Over your head doesn mean didn make https,0.2,0.5,,0.1,,,,,
17-05-2020 14:42,b'RT @billieeilish: Watch Billie and @FINNEAS perform on Verizon\xe2\x80\x99s #PayItForwardLIVE Earth Day edition stream to support America\xe2\x80\x99s small busi\xe2\x80\xa6',Watch Billie perform Verizon PayItForwardLIVE Earth edition stream support America small busi,0,0,,0,,,,,
17-05-2020 14:42,"b""RT @EricssonDigital: We're teaming up with our friends @Verizon for their enterprise &amp; consumer customers. \n\nWe showcased the possibilities\xe2\x80\xa6""",teaming with friends their enterprise consumer customers showcased possibilities,-0.2,0.55,,-0.11,,,,,
