,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
16-05-2020 00:24,b'@kaedodd @sprint Maybe it was the merger with @TMobile idk. But multiple people trying to get me to upgrade when I\xe2\x80\xa6 https://t.co/YVenEH8gh0',Maybe merger with multiple people trying upgrade when https YVenEH,-0.3,0.4,,-0.12,,,
16-05-2020 00:24,b'@sprint why are you cutting off ppls phones?',cutting ppls phones,-0.35,0.85,,-0.2975,,,
16-05-2020 00:13,"b'@ChrisPoirierKim @sprint yoooo same, i\xe2\x80\x99ve loved having sprint but they\xe2\x80\x99re really blowing it'",yoooo same loved having sprint they really blowing,0.6,0.9,,0.54,,,
16-05-2020 00:11,b'RT @911RickT: It is great to once again be an @ATT customer. Don\xe2\x80\x99t fall for the @sprint  commercials. Their networks don\xe2\x80\x99t compare. It only\xe2\x80\xa6',great once again customer fall commercials Their networks compare only,0,0,,0,,,
16-05-2020 00:11,"b'RT @rolandsmartin: These @sprint folks are tripping. I am looking at my bill and am paying $19.99 for ""Everything Data."" Now they are charg\xe2\x80\xa6'",These folks tripping looking bill paying Everything Data they charg,0,0.357142857,,0,,,
16-05-2020 00:10,b'Wow @sprint customer service is so bad \xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83',customer service,0.5,0.5,,0.25,,,
16-05-2020 00:10,b'@rolandsmartin @sprint Sprint sucks.',Sprint sucks,-0.1,0.1,,-0.01,,,
16-05-2020 00:08,b'@rolandsmartin @sprint They have more s... with them than the law could allow. Greed it worsen daily and no where to spend it.',They have more with them than could allow Greed worsen daily where spend,-0.027777778,0.244444444,,-0.006790123,,,
16-05-2020 00:03,b'@rolandsmartin @sprint Why I dumped sprint. They don\xe2\x80\x99t take care of their customers.',dumped sprint They take care their customers,1,1,,1,,,
16-05-2020 00:00,"b""@rolandsmartin @sprint It's 'VIP' everything! \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",everything,0,0,,0,,,
15-05-2020 23:59,b'@rolandsmartin @sprint This is why I will never use Sprint.',This will never Sprint,0,0,,0,,,
15-05-2020 23:58,"b""@sprint I'm with Verizon but thinking of changing plans.  What can you guys  offer me that Verizon never could?""",with Verizon thinking changing plans What guys offer that Verizon never could,0.6,0.9,,0.54,,,
15-05-2020 23:53,"b'@rolandsmartin @sprint Cheapo, stop being stingy'",Cheapo stop being stingy,0,0,,0,,,
15-05-2020 23:45,"b""With their merger complete, @sprint's branding will slowly give way to @TMobile's, beginning sometime this summer.\xe2\x80\xa6 https://t.co/ixZgVnHBRe""",With their merger complete branding will slowly give beginning sometime this summer https ixZgVnHBRe,0.172222222,0.394444444,,0.067932099,,,
15-05-2020 23:35,b'@rolandsmartin @sprint Get T- mobile',mobile,-0.5,0.9,,-0.45,,,
15-05-2020 23:33,"b""@sprint I couldn't talk and surf the web at the same time.....now i can good shit sprint""",couldn talk surf same time good shit sprint,-0.5,0.75,,-0.375,,,
15-05-2020 23:28,b'@sprint is TRASH! And forever will be. I\xe2\x80\x99ve been down with y\xe2\x80\x99all for 16 years. Loyal customer. But Sprint was not l\xe2\x80\xa6 https://t.co/SbwoIlhgZq',TRASH forever will been down with years Loyal customer Sprint https SbwoIlhgZq,0.25,1,,0.25,,,
15-05-2020 23:23,b'@goatbrokeloose @chrisates504 @NevilleRay @sprint @TMobile @JohnLegere @TrumpHotels I FOUND A MASSIVE MIMO RADIO AT\xe2\x80\xa6 https://t.co/zGVjvrsDxX',FOUND MASSIVE MIMO RADIO https zGVjvrsDxX,-0.8,0.9,,-0.72,,,
15-05-2020 23:21,b'Your move @sprint   Your customer service just guaranteed me the package would arrive tonight....and the @UPS drive\xe2\x80\xa6 https://t.co/o65l3eFNna',Your move Your customer service just guaranteed package would arrive tonight drive https eFNna,0,0,,0,,,
15-05-2020 23:16,b'@sprintcare Hey @sprint where is your representative. He put me on hold over 10 minutes ago and went to lunch.  Seriously',where your representative hold over minutes went lunch Seriously,0.025,0.425,,0.010625,,,
15-05-2020 23:15,"b""With their merger complete, @sprint's branding will slowly give way to @TMobile's, beginning sometime this summer.\xe2\x80\xa6 https://t.co/0mLLrxBj05""",With their merger complete branding will slowly give beginning sometime this summer https mLLrxBj,0,0,,0,,,
15-05-2020 23:13,b'RT @obwhiteo: Thank you @sprint and @JohnStevens_  for the 10 year gift. My wife loves the earrings. https://t.co/lAyMKM5cxL',Thank year gift wife loves earrings https lAyMKM,-0.1,0.222222222,,-0.022222222,,,
15-05-2020 23:06,b'@SellWithLG @sprint @curtis_krumm @Pincus_NEast @ThinQ_Dan May 12 was 12 weeks and still no mastercard. When i cont\xe2\x80\xa6 https://t.co/FPmrVIRkqO',weeks still mastercard When cont https FPmrVIRkqO,0,0,,0,,,
15-05-2020 23:02,b'im glad the @sprint brand is dying. it leaves a bad taste in my mouth! im sorry if you or a loved one have had to l\xe2\x80\xa6 https://t.co/PI4d2PusMc',glad brand dying leaves taste mouth sorry loved have https PusMc,-0.5,1,,-0.5,,,
15-05-2020 22:54,b'@sprint I\xe2\x80\x99m so mad right now how the fuck I\xe2\x80\x99m paying for insurance and no one can help me replace my phone !!! Horr\xe2\x80\xa6 https://t.co/hA4C0Rrr8v',right fuck paying insurance help replace phone Horr https,0,1,,0,,,
15-05-2020 22:53,"b'@rolandsmartin @sprint They have a way of keeping you, then.......'",They have keeping then,-0.1625,0.76,,-0.1235,,,
15-05-2020 22:49,"b'Just had TERRIBLE customer service from @Sprint &amp; @SprintCare.  UPS tracking # shows old phone was returned, but Sp\xe2\x80\xa6 https://t.co/woxzYbtYc8'",Just TERRIBLE customer service from Care tracking shows phone returned https woxzYbtYc,0,0,,0,,,
15-05-2020 22:40,b'@sprint get your shit together! I pay too much money a month to not have service!!',your shit together much money month have service,0,0,,0,,,
15-05-2020 22:39,b'@Chessie_K @rolandsmartin @sprint Sprint is still its separate entity...sprint can\xe2\x80\x99t text and talk',Sprint still separate entity sprint text talk,0,0.357142857,,0,,,
15-05-2020 22:30,b'@527_527 @rolandsmartin @sprint T-Mobile merged with Sprint though',Mobile merged with Sprint though,0,0,,0,,,
15-05-2020 22:22,b'Amazing how the big players in telecom spent millions on advertising saying what they are doing to help the less fo\xe2\x80\xa6 https://t.co/ag1NNc80e1',Amazing players telecom spent millions advertising saying what they doing help less https,0,0,,0,,,
15-05-2020 22:20,b'@sprint corona messing y\xe2\x80\x99all service up bruh?',corona messing service bruh,0,0,,0,,,
15-05-2020 22:20,b'@ThotsLoveThugga @sprint @Verizon @ATT Check out our plans here: https://t.co/ZC3V7n0BWu\n\nFirst Responder plans her\xe2\x80\xa6 https://t.co/ME4WJ5msTk',Check plans here https nFirst Responder plans https msTk,0,0,,0,,,
15-05-2020 22:18,"b'RT @sprint: It\xe2\x80\x99s official, we\xe2\x80\x99re merging with @TMobile!\n \nNow more than ever, you need a network that is 100% committed to keeping you conn\xe2\x80\xa6'",official merging with nNow more than ever need network that committed keeping conn,0,0,,0,,,
15-05-2020 22:18,b'Did @TMobile absorb @sprint ! \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1',absorb,-0.1,0.1,,-0.01,,,
15-05-2020 22:10,"b""RT @rolandsmartin: Natasha with @Sprint handled her business. Phone bill reduced by $100 a month! That's $1,200 a year. See, I praise folks\xe2\x80\xa6""",Natasha with handled business Phone bill reduced month That year praise folks,1,1,,1,,,
15-05-2020 22:06,"b""hey, @sprint, if you're going to send out solicitors, at least have them wear masks when they come to the door.""",going send solicitors least have them wear masks when they come door,-0.666666667,0.666666667,,-0.444444444,,,
15-05-2020 22:04,b'@rolandsmartin @sprint Natasha\xe2\x80\x99s are good people. I mean I know this because my name is Natasha \xf0\x9f\x99\x83',Natasha good people mean know this because name Natasha,0.8,0.75,,0.6,,,
15-05-2020 22:02,b'Don\xe2\x80\x99t ever get @sprint @sprintcare I\xe2\x80\x99ve literally spent over an hour on hold trying to get an upgrade and just keep\xe2\x80\xa6 https://t.co/uhVdU7kTiB',ever care literally spent over hour hold trying upgrade just keep https uhVdU kTiB,0,0,,0,,,
15-05-2020 22:02,"b'Hey @sprint/@sprintcare, what happens whenn your employees lie toa custoer, change their contract without authoriza\xe2\x80\xa6 https://t.co/tNOfrQG0RG'",care what happens whenn your employees custoer change their contract without authoriza https tNOfrQG,0,0,,0,,,
15-05-2020 22:01,b'RT @MsMarieDotCom: @AngelicaTmoTruc @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile Yesssss! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb This hat is so much fun and sup\xe2\x80\xa6',Yesssss This much,0.533333333,0.660416667,,0.352222222,,,
15-05-2020 21:58,b'@TMobile @sprint @Verizon @ATT What\xe2\x80\x99s the prices ?',What prices,-0.4,0.6,,-0.24,,,
15-05-2020 21:58,"b""@TMobile @sprint Funny thing... the reason I'm with T-Mobile is because I couldn't stand Sprint. I came to T-Mobile\xe2\x80\xa6 https://t.co/ZyzjuMU3LV""",Funny thing reason with Mobile because couldn stand Sprint came Mobile https ZyzjuMU,0.5,0.5,,0.25,,,
15-05-2020 21:56,b'@MsMarieDotCom @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile Yessss girl! Love it \xf0\x9f\x92\x95\xf0\x9f\x98\x8d\xf0\x9f\xa7\xa2 especially #TruckLife you not wrong!! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd',Yessss girl Love especially TruckLife wrong,0,0,,0,,,
15-05-2020 21:50,"b'sprint is so trash.. it\xe2\x80\x99s 2020, there is for no reason any phone service is trash. get it tf together @sprint'",sprint trash there reason phone service trash together,0,0,,0,,,
15-05-2020 21:45,"b'So, anyone wanna toss me suggestions of a cell phone provider to switch to? I like the plan I have with @sprint but\xe2\x80\xa6 https://t.co/uECU4qrvfx'",anyone wanna toss suggestions cell phone provider switch like plan have with https uECU qrvfx,0.5,0.6,,0.3,,,
15-05-2020 21:44,"b""I've had a @sprint phone since 1997 and have 4 lines now. This is not how you treat a loyal customer....""",phone since have lines This treat loyal customer,-0.3,0.4,,-0.12,,,
15-05-2020 21:44,"b""RT @That_SciFi_Guy: So I've had trouble paying my @sprint bill for 5+ months. When chatting with an agent today, I was told there was no wa\xe2\x80\xa6""",trouble paying bill months When chatting with agent today told there,0,0,,0,,,
15-05-2020 21:43,"b""So I've had trouble paying my @sprint bill for 5+ months. When chatting with an agent today, I was told there was n\xe2\x80\xa6 https://t.co/RVEXM3IRv3""",trouble paying bill months When chatting with agent today told there https RVEXM,-0.4,0.6,,-0.24,,,
15-05-2020 21:43,b'@AngelicaTmoTruc @TMobileGear @MagentaErika @TMobile @sprint @MetroByTMobile Yesssss! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb This hat is so much fun an\xe2\x80\xa6 https://t.co/6CaB0oWzHb',Yesssss This much https oWzHb,0.5,0.5,,0.25,,,
15-05-2020 21:43,b'@sprint y\xe2\x80\x99all suck!',suck,0,0,,0,,,
15-05-2020 21:42,"b""@ThotsLoveThugga @sprint @Verizon @ATT Depends what you're looking for. If you want great service, great prices, an\xe2\x80\xa6 https://t.co/Y7BJT4nkwo""",Depends what looking want great service great prices https nkwo,0.40625,0.4,,0.1625,,,
15-05-2020 21:42,b'Seriously @sprint owes her big time. Their employees signed her up for 2 \xe2\x80\x9cfree\xe2\x80\x9d phones they knew she wasn\xe2\x80\x99t qualifi\xe2\x80\xa6 https://t.co/yk4eVMMPwM',Seriously owes time Their employees signed cfree phones they knew wasn qualifi https eVMMPwM,0.2,0.35,,0.07,,,
15-05-2020 21:41,b'@JohnSaw @iHeartRadio @MikeSievert Good day @JohnSaw!\nWhen will d whole Central Texas (fastest growing region in th\xe2\x80\xa6 https://t.co/EwDaZM3HLb',Good nWhen will whole Central Texas fastest growing region https EwDaZM,0,0,,0,,,
15-05-2020 21:37,b'@rolandsmartin @sprint @sprintcare Bout ready to try cricket or boost like everybody else',care Bout ready cricket boost like everybody else,0.233333333,0.530555556,,0.123796296,,,
15-05-2020 21:37,b'@rolandsmartin @sprint How??? I need to speak with Natasha as well because this amount on my @sprintcare @sprint bill is ridiculous...',need speak with Natasha well because this amount care bill ridiculous,0,0,,0,,,
15-05-2020 21:37,"b""@rolandsmartin @sprint Don't go to Verizon! They charge You for Everything! Look at my phone wrong....Charge $""",Verizon They charge Everything Look phone wrong Charge,0.216666667,0.791666667,,0.171527778,,,
15-05-2020 21:35,"b""RT @rolandsmartin: The @sprint customer service rep is trying to tell me that the premium charge is so I can access the network. Uh, isn't\xe2\x80\xa6""",customer service trying tell that premium charge access network,0,1,,0,,,
15-05-2020 21:34,"b'@rolandsmartin @sprint I switched to a prepaid plan to get everything,  but most data plans comes with caveats.\n\nYo\xe2\x80\xa6 https://t.co/P8NghUDpsM'",switched prepaid plan everything most data plans comes with caveats https NghUDpsM,-0.714285714,0.857142857,,-0.612244898,,,
15-05-2020 21:32,"b""RT @rolandsmartin: Natasha with @Sprint handled her business. Phone bill reduced by $100 a month! That's $1,200 a year. See, I praise folks\xe2\x80\xa6""",Natasha with handled business Phone bill reduced month That year praise folks,-0.3,0.4,,-0.12,,,
15-05-2020 21:31,"b'Great visit at my Downtown #Seattle @Sprint store, my team was practicing social distancing and doing a great job o\xe2\x80\xa6 https://t.co/mFhjc5NKji'",Great visit Downtown Seattle store team practicing social distancing doing great https mFhjc NKji,0.2,0.2,,0.04,,,
15-05-2020 21:31,"b""RT @rolandsmartin: Natasha with @Sprint handled her business. Phone bill reduced by $100 a month! That's $1,200 a year. See, I praise folks\xe2\x80\xa6""",Natasha with handled business Phone bill reduced month That year praise folks,0.4,0.8,,0.32,,,
15-05-2020 21:28,b'@rolandsmartin @sprint I left Sprint years ago and never looked back. I was with them when they acquired Nextel. I\xe2\x80\x99\xe2\x80\xa6 https://t.co/4jJp1m7nS3',left Sprint years never looked back with them when they acquired Nextel https,-0.25,0.25,,-0.0625,,,
15-05-2020 21:26,b'@rolandsmartin @sprint Bruh got me and my daughter on Metro for $80 unlimited everything plus Hotspot coverage good\xe2\x80\xa6 https://t.co/ikgXCSSzUh',Bruh daughter Metro unlimited everything plus Hotspot coverage good https ikgXCSSzUh,-0.35,0.6,,-0.21,,,
15-05-2020 21:25,b'@sprint y\xe2\x80\x99all suck all they way around! Y\xe2\x80\x99all not here to help during covid-19 pandemic. People are out of work and\xe2\x80\xa6 https://t.co/OysFhPCgaQ',suck they around here help during covid pandemic People work https OysFhPCgaQ,-0.65,0.8,,-0.52,,,
15-05-2020 21:24,b'@ThotsLoveThugga @sprint @Verizon @TMobile @ATT See idk cause you know i own my phone. They do have jump on demand.\xe2\x80\xa6 https://t.co/iWLJNTowzH',cause know phone They have jump demand https iWLJNTowzH,0.0625,0.5,,0.03125,,,
15-05-2020 21:23,b'@rolandsmartin @sprint You have enough money to leave those clowns and join T-Mobile. You can\xe2\x80\x99t even text while you\xe2\x80\xa6 https://t.co/M67wXNieV6',have enough money leave those clowns join Mobile even text while https wXNieV,-0.3125,0.6875,,-0.21484375,,,
15-05-2020 21:22,"b'@rolandsmartin @sprint The ""premium data"" make ""everything"" even better? \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",premium data make everything even better,0,0,,0,,,
15-05-2020 21:22,"b'@DavidBowdich @FLOTUS @ScottMorrisonMP(Pt10)@Citi,@eBay,@amazon,@Twitter,@bbva,@Microsoft,@Outlook,@SocialSecurity,\xe2\x80\xa6 https://t.co/Pxfxetz5Fz'",https Pxfxetz,0.020833333,0.260416667,,0.005425347,,,
15-05-2020 21:22,b'@rolandsmartin @sprint With AARP discount. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',With AARP discount,0.020833333,0.260416667,,0.005425347,,,
15-05-2020 21:21,b'@rolandsmartin @sprint Wish my bill was only 30. I\xe2\x80\x99m with the old folks service and still paid 41',Wish bill only with folks service still paid,0,0,,0,,,
15-05-2020 21:20,b'@DaJuiceeMan_ @sprint @Verizon @TMobile @ATT How\xe2\x80\x99s the pricing and perks?',pricing perks,-0.166666667,0.5,,-0.083333333,,,
15-05-2020 21:20,"b'RT @rolandsmartin: These @sprint folks are tripping. I am looking at my bill and am paying $19.99 for ""Everything Data."" Now they are charg\xe2\x80\xa6'",These folks tripping looking bill paying Everything Data they charg,0.4,0.408333333,,0.163333333,,,
15-05-2020 21:20,b'I hate @sprint @sprintcare with all my heart. This is the second time I been hung up on while on hold. These niggas\xe2\x80\xa6 https://t.co/aLkrt6zI2V',hate care with heart This second time been hung while hold These niggas https aLkrt,0.25,0.25,,0.0625,,,
15-05-2020 21:19,"b""RT @rolandsmartin: The @sprint customer service rep is trying to tell me that the premium charge is so I can access the network. Uh, isn't\xe2\x80\xa6""",customer service trying tell that premium charge access network,0.416666667,0.666666667,,0.277777778,,,
15-05-2020 21:18,"b'So with the @sprint and @TMobile merger, what kind of deals can I get on a new phone? @sprintcare @TMobileHelp'",with merger what kind deals phone care Help,-0.4,0.6,,-0.24,,,
