,Tweets,clean_tweet,polarity,subjectivity,,Product,,,
15-05-2020 22:34,b'More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.\xe2\x80\xa6 https://t.co/WB3tY41csM',More gamers problem Check prepared handle increase digital traffic https,0,1,,0,,,
15-05-2020 22:33,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/fSTSLqXuwL',helping advance technology schools awarding grants Teachers Tech https fSTSLqXuwL,0,0,,0,,,
15-05-2020 22:33,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/rEH3C4IXX9',helping advance technology schools awarding grants Teachers Tech https,0,0,,0,,,
15-05-2020 22:26,b'@CenturyLinkHelp Feel free to send me a direct message and we can go from there. Since living in America I have not\xe2\x80\xa6 https://t.co/Bz037nfAag',Feel free send direct message from there Since living America have https nfAag,0,0,,0,,,
15-05-2020 22:10,"b'Hey @Centurylink, my Internet connection went down again at 2020-05-15_18:09:09'",Internet connection went down again,0,0,,0,,,
15-05-2020 22:00,b'More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.\xe2\x80\xa6 https://t.co/XSBzkGr75S',More gamers problem Check prepared handle increase digital traffic https XSBzkGr,0,0,,0,,,
15-05-2020 21:55,b'@CenturyLink our internet has been intermittently crashing since the 12th with signals to stop service.  our modem\xe2\x80\xa6 https://t.co/u4kiRHql10',internet been intermittently crashing since with signals stop service modem https kiRHql,0.1,0.6,,0.06,,,
15-05-2020 21:39,b'@CenturyLink Thanks https://t.co/QMwpwZEC3u',Thanks https QMwpwZEC,0,0,,0,,,
15-05-2020 21:37,b'Thanks @CenturyLink https://t.co/DEDXWprC3W',Thanks https DEDXWprC,0,0,,0,,,
15-05-2020 21:34,"b'If anything, this whole virus thing has showed how incompetent internet providers like @Xfinity and @CenturyLink have been. Not impressed.'",anything this whole virus thing showed incompetent internet providers like have been impressed,0,0,,0,,,
15-05-2020 21:30,"b""@CenturyLink One of the WORST customer service reps ever! Sorry. I've been very patient and your tech team was/is a\xe2\x80\xa6 https://t.co/xVdDOColZx""",WORST customer service reps ever Sorry been very patient your tech team https xVdDOColZx,0,0,,0,,,
15-05-2020 21:28,b'@CenturyLink what in the fuck is wrong with your service it\xe2\x80\x99s been a year now tech after tech and nothing has chang\xe2\x80\xa6 https://t.co/pwsnK5yJ4t',what fuck wrong with your service been year tech after tech nothing chang https pwsnK,0,0,,0,,,
15-05-2020 20:39,"b'Our partnership with @CenturyLink delivers best-of-breed CDN, next-gen WAF and DDoS Protection! \n\nLearn more here:\xe2\x80\xa6 https://t.co/lsPnQKDKkv'",partnership with delivers best breed next DDoS Protection nLearn more here https lsPnQKDKkv,0,0,,0,,,
15-05-2020 20:34,"b'@CenturyLink My experience with your company from start to end has been absolutely atrocious, instead of making PR\xe2\x80\xa6 https://t.co/R4ptake9c0'",experience with your company from start been absolutely atrocious instead making https ptake,0,0,,0,,,
15-05-2020 20:16,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/iowNg0hphQ',helping advance technology schools awarding grants Teachers Tech https iowNg hphQ,0.35,0.35,,0.1225,,,
15-05-2020 20:16,b'@fpjose_ @CoxComm @CenturyLink yeah that\xe2\x80\x99s annoying. century link over billed me for 2 yrs straight n i called ever\xe2\x80\xa6 https://t.co/kT7M9FeXkE',yeah that annoying century link over billed straight called ever https FeXkE,0,0,,0,,,
15-05-2020 20:12,b'@bvalthagod @CoxComm @CenturyLink Smh you lucky to have an option. I can only get cox and they\xe2\x80\x99ve been making up ex\xe2\x80\xa6 https://t.co/aJ3iiQboQZ',lucky have option only they been making https iiQboQZ,0,0,,0,,,
15-05-2020 20:11,b'@fpjose_ @CoxComm chill out they fire for me. @CenturyLink is really the absolute worst',chill they fire really absolute worst,0.285714286,0.535714286,,0.153061224,,,
15-05-2020 20:10,b'@CenturyLink @CenturyLinkHelp @CenturyLinkBiz @CenturyLinkEnt are all your technicians racist aggressive and feel l\xe2\x80\xa6 https://t.co/xf9V4NYgV0',Help your technicians racist aggressive feel https NYgV,0.2,0.2,,0.04,,,
15-05-2020 20:03,b'North Louisiana schools benefit from \xe2\x81\xa6@CenturyLink\xe2\x81\xa9 foundation grants | North Louisiana | https://t.co/V5JosKBc8c\xe2\x80\xa6 https://t.co/h9xp16cocg',North Louisiana schools benefit from foundation grants North Louisiana https JosKBc https cocg,0,0,,0,,,
15-05-2020 20:01,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/FxdOAZFZC9',helping advance technology schools awarding grants Teachers Tech https FxdOAZFZC,0,0,,0,,,
15-05-2020 19:43,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/gKiXb15JKb',helping advance technology schools awarding grants Teachers Tech https gKiXb,0,0,,0,,,
15-05-2020 19:29,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/icZtxgfKsq',helping advance technology schools awarding grants Teachers Tech https icZtxgfKsq,0,0,,0,,,
15-05-2020 19:12,"b'@CenturyLink yesterday a service tech hung up on me, after telling me that my service was working fine, which it\xe2\x80\x99s\xe2\x80\xa6 https://t.co/CWVBJanebh'",yesterday service tech hung after telling that service working fine which https CWVBJanebh,0,0,,0,,,
15-05-2020 19:11,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/FEsoXIoYyb',helping advance technology schools awarding grants Teachers Tech https FEsoXIoYyb,0,0,,0,,,
15-05-2020 19:08,b'Why is @CenturyLink literally the worst company ever',literally worst company ever,0,0,,0,,,
15-05-2020 18:54,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/npLrrzbdLP',helping advance technology schools awarding grants Teachers Tech https npLrrzbdLP,0,0,,0,,,
15-05-2020 18:53,"b'When the #marketing and #sales gears turn in isolation, you have a problem. Join our #CMO, @BernieBorges and guest\xe2\x80\xa6 https://t.co/EkRWYAUesL'",When marketing sales gears turn isolation have problem Join guest https EkRWYAUesL,0,0,,0,,,
15-05-2020 18:47,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,0,0,,0,,,
15-05-2020 18:25,b'.@CenturyLink @CenturyLinkHelp the worst WiFi on the face off the planet. Every week there\xe2\x80\x99s fuckin outage with no\xe2\x80\xa6 https://t.co/WA1Njlxjdq',Help worst WiFi face planet Every week there fuckin outage with https Njlxjdq,0,0,,0,,,
15-05-2020 18:15,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,0,0,,0,,,
15-05-2020 18:00,b'Adjusting operations during #COVID19 has allowed @CenturyLink &amp; Plateau Communications to increase data &amp; connectiv\xe2\x80\xa6 https://t.co/DLmD3a3wVC',Adjusting operations during COVID allowed Plateau Communications increase data connectiv https DLmD,0,0,,0,,,
15-05-2020 17:45,b'More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.\xe2\x80\xa6 https://t.co/FLufA45l5h',More gamers problem Check prepared handle increase digital traffic https FLufA,0,0,,0,,,
15-05-2020 17:16,b'@CenturyLink you\xe2\x80\x99re garbage! Fucking garbage! https://t.co/iIL0UyFHqG',garbage Fucking garbage https UyFHqG,0,0,,0,,,
15-05-2020 17:11,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/wpEq7IeFXr',helping advance technology schools awarding grants Teachers Tech https wpEq IeFXr,0,0,,0,,,
15-05-2020 17:07,"b'@CenturyLink could we have just one damn day without an internet issue!!!!!Service is not your \xe2\x80\x9cA\xe2\x80\x9d game lately, but\xe2\x80\xa6 https://t.co/DWRnEM7DpE'",could have just damn without internet issue Service your game lately https DWRnEM,0,0,,0,,,
15-05-2020 17:02,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/cz1Nc0xR7W',helping advance technology schools awarding grants Teachers Tech https,0,0,,0,,,
15-05-2020 16:47,b'RT @CenturyLink: Distance learning has quickly become the \xe2\x80\x9cnew normal\xe2\x80\x9d for students and parents across the globe. See how CenturyLink helpe\xe2\x80\xa6',Distance learning quickly become cnew normal students parents across globe CenturyLink helpe,0,0,,0,,,
15-05-2020 16:38,"b'Do you know how to address #customer problems from a \xe2\x80\x9cdigital first\xe2\x80\x9d mindset? Join @BernieBorges, #CMO of\xe2\x80\xa6 https://t.co/935YELbInS'",know address customer problems from cdigital first mindset Join https YELbInS,0,0,,0,,,
15-05-2020 16:36,b'My absolute favorite #CSR activity @CenturyLink https://t.co/jm4UL9US0l',absolute favorite activity https,0,0,,0,,,
15-05-2020 16:31,b'.@CenturyLink is helping advance technology in schools by awarding $500k in grants to Teachers and Tech.\xe2\x80\xa6 https://t.co/i1N87N1Cja',helping advance technology schools awarding grants Teachers Tech https,0,0,,0,,,
15-05-2020 16:16,"b""RT @AdobeExpCloud: In this customer conversation, @Workfront's Garth Bradley, @CenturyLink's Shane LaBounty, and @Adobe's Ivy Portwood disc\xe2\x80\xa6""",this customer conversation Garth Bradley Shane LaBounty Portwood disc,0,0,,0,,,
15-05-2020 16:14,"b'RT @CenturyLink: CenturyLink awards $500k in grants to support classroom tech, which will help teachers present STEM concepts through innov\xe2\x80\xa6'",CenturyLink awards grants support classroom tech which will help teachers present STEM concepts through innov,0,0,,0,,,
15-05-2020 16:00,"b'Y\xe2\x80\x99all, don\xe2\x80\x99t get @CenturyLink... they wouldn\xe2\x80\x99t return my money, put me on the Spanish customer service, and have be\xe2\x80\xa6 https://t.co/bTxs6rmtnb'",they wouldn return money Spanish customer service have https bTxs rmtnb,0,0,,0,,,
15-05-2020 15:59,"b""Why is it taking @CenturyLink forever to get our new internet hooked up? Some dope somewhere entered our order's co\xe2\x80\xa6 https://t.co/EJh3UaZjzg""",taking forever internet hooked Some dope somewhere entered order https UaZjzg,0,0,,0,,,
15-05-2020 15:56,"b'I HATE YOU @CenturyLink. Alright, that\xe2\x80\x99s all thanks.'",HATE Alright that thanks,0,0,,0,,,
15-05-2020 15:30,b'Love to see @CenturyLink playing a part in helping Utah residents - especially those from the most remote parts of\xe2\x80\xa6 https://t.co/t2lYm1yh2e',Love playing part helping Utah residents especially those from most remote parts https,0,0,,0,,,
15-05-2020 15:25,"b'RT @INBroadband: Convening weekly: sharing concerns, needs and best-practices on Tuesday call: Associations and Providers.\n@INFarmBurea @In\xe2\x80\xa6'",Convening weekly sharing concerns needs best practices Tuesday call Associations Providers,0,0,,0,,,
15-05-2020 15:23,"b'@bbcmag thanks @centurylink for sponsoring our webinar  COVID-19 and Multifamily: Connectivity, Trends and Market U\xe2\x80\xa6 https://t.co/gB3wYKLiou'",thanks sponsoring webinar COVID Multifamily Connectivity Trends Market https wYKLiou,0,0,,0,,,
15-05-2020 15:05,b'So @CenturyLink is terrible: a thread.',terrible thread,0,0,,0,,,
15-05-2020 15:02,b'RT @CenturyLink: Distance learning has quickly become the \xe2\x80\x9cnew normal\xe2\x80\x9d for students and parents across the globe. See how CenturyLink helpe\xe2\x80\xa6',Distance learning quickly become cnew normal students parents across globe CenturyLink helpe,0,0,,0,,,
15-05-2020 14:41,b'I\xe2\x80\x99ve been on the phone with @CenturyLink for 30 minutes just to get my address updated. Seriously????',been phone with minutes just address updated Seriously,0,0,,0,,,
15-05-2020 14:22,b'Proud to have @CenturyLink solutions at the core of how our customers like UETN enable learning in these unpreceden\xe2\x80\xa6 https://t.co/fLNH0BipcM',Proud have solutions core customers like UETN enable learning these unpreceden https fLNH BipcM,0,0,,0,,,
15-05-2020 14:07,"b""Thank you to @CenturyLink Clark M. Williams Foundation's Teachers and Technology Grant for awarding $5,000 to our s\xe2\x80\xa6 https://t.co/5WKOGDU3qE""",Thank Clark Williams Foundation Teachers Technology Grant awarding https WKOGDU,0,0,,0,,,
15-05-2020 13:38,"b'@CenturyLink internet is so bad, when I called to cancel the guy on the other end of the phone said \xe2\x80\x9cI\xe2\x80\x99m sorry, it\xe2\x80\xa6 https://t.co/eSCn1OywLY'",internet when called cancel other phone said sorry https eSCn OywLY,0,0,,0,,,
15-05-2020 13:38,b'@CenturyLink something is wrong with your customer service line. I was calling about a reimbursement due to an acci\xe2\x80\xa6 https://t.co/NqumYZX5WJ',something wrong with your customer service line calling about reimbursement acci https NqumYZX,0,0,,0,,,
15-05-2020 13:00,b'More gamers? No problem. Check out how @CenturyLink is prepared to handle the increase in digital traffic.  https://t.co/nX5riTV18n',More gamers problem Check prepared handle increase digital traffic https riTV,0,0,,0,,,
15-05-2020 12:31,b'RT @M_3jr: Do you know how to level up your #VideoMarketing skills?\n\nMeeda Siddiqi of @Centurylink shares her amazing encounter from the re\xe2\x80\xa6',know level your VideoMarketing skills nMeeda Siddiqi shares amazing encounter from,0,0,,0,,,
15-05-2020 12:28,b'RT @M_3jr: Do you know how to level up your #VideoMarketing skills?\n\nMeeda Siddiqi of @Centurylink shares her amazing encounter from the re\xe2\x80\xa6',know level your VideoMarketing skills nMeeda Siddiqi shares amazing encounter from,0,0,,0,,,
15-05-2020 12:26,b'RT @M_3jr: Do you know how to level up your #VideoMarketing skills?\n\nMeeda Siddiqi of @Centurylink shares her amazing encounter from the re\xe2\x80\xa6',know level your VideoMarketing skills nMeeda Siddiqi shares amazing encounter from,0,0,,0,,,
15-05-2020 12:22,b'RT @M_3jr: Do you know how to level up your #VideoMarketing skills?\n\nMeeda Siddiqi of @Centurylink shares her amazing encounter from the re\xe2\x80\xa6',know level your VideoMarketing skills nMeeda Siddiqi shares amazing encounter from,0,0,,0,,,
15-05-2020 12:15,"b'#ICYMI: Andrew Dugan, Chief Technology Officer of @CenturyLink, explains how working from home is affecting\xe2\x80\xa6 https://t.co/cakL5YwIAQ'",ICYMI Andrew Dugan Chief Technology Officer explains working from home affecting https cakL YwIAQ,0,0,,0,,,
15-05-2020 12:04,b'@CenturyLink @Cisco Partner with CenturyLink &amp; Cisco for success! #collaboration #WorkFromHome',Partner with CenturyLink Cisco success collaboration WorkFromHome,0,0,,0,,,
15-05-2020 10:46,"b'@CenturyLink @Cisco After 20 years, 1.5mbs is still the fastest I can get. \n@YouTube,@PrimeVideo,@netflix,@hulu are\xe2\x80\xa6 https://t.co/7KogRjm37q'",After years still fastest https KogRjm,0,0,,0,,,
15-05-2020 05:06,b'@SatoshiLite Raleigh Rhodes @CenturyLink My dad.\xf0\x9f\x98\x98',Raleigh Rhodes,0,0,,0,,,
15-05-2020 04:26,"b""@CenturyLinkHelp @CenturyLink There's an outage in Floral City, Florida. I have sent a DM. #FloralCityFlorida\xe2\x80\xa6 https://t.co/OpUMJST2u2""",There outage Floral City Florida have sent FloralCityFlorida https OpUMJST,0,0,,0,,,
